,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
5002,turvul,Turkey Vulture,Cathartes aura,L2093003,Fairview Park Wetlands,2024-05-17 13:48,1.0,33.6664968,-117.940979,True,False,False,S175181923
5003,turvul,Turkey Vulture,Cathartes aura,L165219,Sepulveda Basin--Lake Balboa,2024-05-17 13:45,3.0,34.1813289,-118.4951341,True,False,False,S175221549
5004,turvul,Turkey Vulture,Cathartes aura,L830899,Lower Kern River,2024-05-17 13:35,6.0,35.4662626,-118.7560272,True,False,False,S175296427
5005,turvul,Turkey Vulture,Cathartes aura,L31905017,Los Angeles River--E 26th St,2024-05-17 13:33,3.0,34.0144056,-118.2224638,True,False,True,S175172064
5006,turvul,Turkey Vulture,Cathartes aura,L32306107,Spalding Marina,2024-05-17 13:33,1.0,40.6640011,-120.7722886,True,False,True,S177018458
5007,turvul,Turkey Vulture,Cathartes aura,L2824001,Los Padres NF--upper Indians Road to summit vicinity (above oak savanna),2024-05-17 13:31,3.0,36.1077311,-121.4568758,True,False,False,S179455313
5008,turvul,Turkey Vulture,Cathartes aura,L10224684,Smith River--Walker Rd. access,2024-05-17 13:25,1.0,41.819664,-124.106182,True,False,False,S175370107
5009,turvul,Turkey Vulture,Cathartes aura,L32335617,"Lake View Drive, Spalding",2024-05-17 13:21,3.0,40.6759588,-120.7937181,True,False,True,S177133395
5010,turvul,Turkey Vulture,Cathartes aura,L32335697,Eagle Lake Road near Buck Bay,2024-05-17 13:21,1.0,40.6920567,-120.7399481,True,False,True,S177133696
5011,turvul,Turkey Vulture,Cathartes aura,L2740154,Deer Creek Tribute Trail--north,2024-05-17 13:20,1.0,39.2613424,-121.0311432,True,False,False,S175186665
5012,turvul,Turkey Vulture,Cathartes aura,L2146052,"Turtle Dove Drive, Lake Elsinore",2024-05-17 12:21,1.0,33.63315,-117.32855,True,False,True,S175144067
5013,turvul,Turkey Vulture,Cathartes aura,L27010923,Alameda Creek Watershed Center,2024-05-17 12:20,4.0,37.585249,-121.884246,True,False,True,S175336182
5014,turvul,Turkey Vulture,Cathartes aura,L694850,San Francisquito Creek Trail--Geng Rd. (SCL Co.),2024-05-17 12:16,1.0,37.4533073,-122.1206117,True,False,False,S175144759
5015,turvul,Turkey Vulture,Cathartes aura,L3637584,Forest Route 40N43,2024-05-17 12:11,4.0,41.2782219,-122.373541,True,False,True,S175156526
5016,turvul,Turkey Vulture,Cathartes aura,L13859863,Los Angeles River--Downey Rd,2024-05-17 12:11,1.0,34.0066796,-118.2050865,True,False,False,S175154017
5017,turvul,Turkey Vulture,Cathartes aura,L1284799,Ferry / Sue Bierman Parks,2024-05-17 12:10,1.0,37.79593,-122.396468,True,False,False,S175224505
5018,turvul,Turkey Vulture,Cathartes aura,L974627,Lake Sabrina,2024-05-17 12:09,1.0,37.2101143,-118.6140633,True,False,False,S175164876
5019,turvul,Turkey Vulture,Cathartes aura,L382758,Carbon Canyon Regional Park,2024-05-17 12:08,1.0,33.9205466,-117.834255,True,False,False,S175186352
5020,turvul,Turkey Vulture,Cathartes aura,L191972,Ernest E. Debs Regional Park,2024-05-17 11:47,1.0,34.096569,-118.1956494,True,False,False,S175507158
5021,turvul,Turkey Vulture,Cathartes aura,L12667818,Ken Mercer Sports Park,2024-05-17 11:47,3.0,37.6811712,-121.8918943,True,False,False,S175154623
5022,turvul,Turkey Vulture,Cathartes aura,L12441849,Chimney Creek,2024-05-17 11:40,1.0,37.0232468,-121.9626389,True,False,True,S175137228
5023,turvul,Turkey Vulture,Cathartes aura,L20611582,Thermalito Forebay--north recreation area,2024-05-17 11:38,2.0,39.5272384,-121.5970619,True,False,False,S175149150
5024,turvul,Turkey Vulture,Cathartes aura,L19896146,"1829 Sarah Drive, Pinole, California, US (37.993, -122.296)",2024-05-17 11:34,5.0,37.9932592,-122.2957623,True,False,True,S175157241
5025,turvul,Turkey Vulture,Cathartes aura,L5689189,Rd. 78,2024-05-17 11:31,2.0,38.7394098,-122.1547594,True,False,False,S175203301
5026,turvul,Turkey Vulture,Cathartes aura,L32334362,CA SR 299 @ SR 139,2024-05-17 11:24,1.0,41.4381046,-120.8787918,True,False,True,S177127657
5027,turvul,Turkey Vulture,Cathartes aura,L16175684,Nuevo fields,2024-05-17 11:23,1.0,33.794041,-117.1802646,True,False,True,S175723546
5028,turvul,Turkey Vulture,Cathartes aura,L1334829,Avenal St. and Santa Ana Rd.,2024-05-17 11:17,12.0,34.4240205,-119.3526762,True,False,False,S175232569
5029,turvul,Turkey Vulture,Cathartes aura,L846576,Hwy 299--Canby to Alturas,2024-05-17 11:16,2.0,41.4782968,-120.7287598,True,False,False,S177127414
5030,turvul,Turkey Vulture,Cathartes aura,L469003,Tijuana River Valley--Community Gardens,2024-05-17 11:14,1.0,32.5567428,-117.0849895,True,False,False,S175136708
5031,turvul,Turkey Vulture,Cathartes aura,L31901467,"Yana Trail, Red Bluff US-CA 40.31819, -122.18777",2024-05-17 11:12,2.0,40.318193,-122.187771,True,False,True,S175156127
5032,turvul,Turkey Vulture,Cathartes aura,L590856,Tomales Bay SP,2024-05-17 11:12,5.0,38.1159211,-122.8754711,True,False,False,S175176977
5033,turvul,Turkey Vulture,Cathartes aura,L6954179,Dave Brubeck Rd. marsh,2024-05-17 10:59,2.0,38.346755,-120.9607389,True,False,False,S175127815
5034,turvul,Turkey Vulture,Cathartes aura,L3635139,San Lucas Rd.--Jolon Rd. to Oasis Rd.,2024-05-17 10:57,3.0,36.115071,-121.117638,True,False,False,S175132046
5035,turvul,Turkey Vulture,Cathartes aura,L15573612,Del Dios Acquisition--lower gate (restricted access),2024-05-17 10:56,1.0,33.052224,-117.122678,True,False,True,S175638735
5036,turvul,Turkey Vulture,Cathartes aura,L783546,San Luis Reservoir SRA--Romero Visitor Center,2024-05-17 10:52,1.0,37.0813105,-121.098432,True,False,False,S175124211
5037,turvul,Turkey Vulture,Cathartes aura,L14442237,"Harbin Springs Annex, Middletown US-CA 38.79156, -122.65784",2024-05-17 10:45,2.0,38.791558,-122.657839,True,False,True,S175209206
5038,turvul,Turkey Vulture,Cathartes aura,L7234992,Myrtle Creek Trail,2024-05-17 10:39,1.0,41.801099,-124.056394,True,False,False,S175140522
5039,turvul,Turkey Vulture,Cathartes aura,L6766782,"1814–2460 Partrick Rd, Napa US-CA (38.3242,-122.3898)",2024-05-17 10:36,5.0,38.324158,-122.389768,True,False,True,S176456576
5040,turvul,Turkey Vulture,Cathartes aura,L24989301,Pt. Reyes--Lupine Gulch and environs,2024-05-17 10:35,1.0,37.9977694,-123.0030313,True,False,False,S175245500
5041,turvul,Turkey Vulture,Cathartes aura,L1057987,Pescadero Creek Rd.-- Butano Creek riparian area,2024-05-17 10:32,2.0,37.2498277,-122.395329,True,False,False,S175337080
5042,turvul,Turkey Vulture,Cathartes aura,L1673352,Del Puerto Canyon Rd.--lower canyon (mile 3.4-8.0),2024-05-17 10:32,4.0,37.4546,-121.25415,True,False,False,S175183506
5043,turvul,Turkey Vulture,Cathartes aura,L3648210,"Monrovia,, Myrtle and Hillcrest",2024-05-17 10:30,3.0,34.1598201,-118.0012164,True,False,True,S175123146
5044,turvul,Turkey Vulture,Cathartes aura,L1180504,Yosemite NP--Happy Isles Fen,2024-05-17 10:30,1.0,37.730997,-119.5610762,True,False,False,S175919271
5045,turvul,Turkey Vulture,Cathartes aura,L29612770,"Genesee Valley, Upper",2024-05-17 10:30,1.0,40.0656056,-120.6859072,True,False,True,S175662868
5046,turvul,Turkey Vulture,Cathartes aura,L486218,Ione WTP,2024-05-17 10:28,8.0,38.3509456,-120.9561253,True,False,False,S175123432
5047,turvul,Turkey Vulture,Cathartes aura,L7445178,"1831–2461 Partrick Rd, Napa US-CA (38.3185,-122.3845)",2024-05-17 10:23,4.0,38.318532,-122.384464,True,False,True,S176456440
5048,turvul,Turkey Vulture,Cathartes aura,L11739600,"Pebble Beach, Lone Cypress",2024-05-17 10:19,1.0,36.5687699,-121.9653225,True,False,True,S175117879
5049,turvul,Turkey Vulture,Cathartes aura,L6345236,Gomes Park,2024-05-17 10:15,3.0,37.5506625,-121.9525176,True,False,False,S175162848
5050,turvul,Turkey Vulture,Cathartes aura,L31910585,Mather Golf Course,2024-05-17 10:14,2.0,38.551782,-121.259776,True,False,True,S175198876
5051,turvul,Turkey Vulture,Cathartes aura,L31894859,"380 Nevada St, Auburn US-CA 38.90716, -121.08111",2024-05-17 10:12,2.0,38.907157,-121.081112,True,False,True,S175126799
5052,turvul,Turkey Vulture,Cathartes aura,L30238484,Safari Park Biodiversity Reserve,2024-05-17 10:11,4.0,33.1039,-116.972218,True,False,True,S175201029
5053,turvul,Turkey Vulture,Cathartes aura,L2071413,Joshua Tree NP--Cottonwood Campground,2024-05-17 10:09,2.0,33.7453159,-115.8131719,True,False,False,S175982437
5054,turvul,Turkey Vulture,Cathartes aura,L167991,Batiquitos Lagoon--north side trails,2024-05-17 10:04,1.0,33.091669,-117.2960981,True,False,False,S175189248
5055,turvul,Turkey Vulture,Cathartes aura,L2787923,Pacific Coast Science and Learning Center,2024-05-17 10:03,6.0,37.9710389,-122.7304441,True,False,False,S175165517
5056,turvul,Turkey Vulture,Cathartes aura,L31937642,"Oxbow Commons, Napa US-CA (38.3003,-122.2843)",2024-05-17 10:00,2.0,38.300276,-122.284345,True,False,True,S175327160
5057,turvul,Turkey Vulture,Cathartes aura,L864125,Pine Mountain Fire Rd.,2024-05-17 10:00,5.0,37.9667,-122.6267338,True,False,False,S175177562
5058,turvul,Turkey Vulture,Cathartes aura,L31897237,Arcata Bottoms--Pacheco Rd,2024-05-17 09:55,15.0,40.8701632,-124.1157598,True,False,True,S175138454
5059,turvul,Turkey Vulture,Cathartes aura,L1455939,Stevens Creek CP--Villa Maria Picnic Area,2024-05-17 09:54,3.0,37.3043559,-122.0732144,True,False,False,S175174106
5060,turvul,Turkey Vulture,Cathartes aura,L31891454,"93265, Springville US-CA 36.13474, -118.81092",2024-05-17 09:54,1.0,36.134738,-118.810917,True,False,True,S175111792
5061,turvul,Turkey Vulture,Cathartes aura,L382080,Horseshoe Road Recreation Area,2024-05-17 09:52,11.0,37.80932,-120.7174,True,False,False,S175121212
5062,turvul,Turkey Vulture,Cathartes aura,L30921942,"Anthony Chabot Regional Park, Castro Valley US-CA 37.72144, -122.07657",2024-05-17 09:47,1.0,37.721438,-122.076573,True,False,True,S175209280
5063,turvul,Turkey Vulture,Cathartes aura,L318469,Shay Park,2024-05-17 09:43,3.0,40.8790655,-124.088901,True,False,False,S175119135
5064,turvul,Turkey Vulture,Cathartes aura,L969163,Brown's Landing,2024-05-17 09:42,3.0,38.7116009,-121.09442,True,False,False,S175108433
5065,turvul,Turkey Vulture,Cathartes aura,L13862340,"Black Diamond Trail, Clayton US-CA 37.94110, -121.92876",2024-05-17 09:41,,37.941103,-121.928757,True,False,True,S175209261
5066,turvul,Turkey Vulture,Cathartes aura,L485952,Lake Tolowa,2024-05-17 09:30,3.0,41.832863,-124.2165756,True,False,False,S175174993
5067,turvul,Turkey Vulture,Cathartes aura,L893483,Driver's Flat Staging Area,2024-05-17 09:30,12.0,38.9665998,-120.9520698,True,False,False,S175226452
5068,turvul,Turkey Vulture,Cathartes aura,L509272,Newberry Springs vicinity,2024-05-17 09:30,4.0,34.8539603,-116.6808128,True,False,False,S175401017
5069,turvul,Turkey Vulture,Cathartes aura,L14508642,"11190 Peaks Pike Rd, Sebastopol US-CA 38.42947, -122.90196",2024-05-17 09:30,1.0,38.429467,-122.901958,True,False,True,S175128036
5070,turvul,Turkey Vulture,Cathartes aura,L3975663,Eastern Sierra Interagency Visitor Center,2024-05-17 09:29,2.0,36.5782866,-118.0552733,True,False,False,S175105978
5071,turvul,Turkey Vulture,Cathartes aura,L31901414,"24171 Japatul Valley Rd, Alpine US-CA 32.82321, -116.62755",2024-05-17 09:28,3.0,32.823207,-116.627555,True,False,True,S175155928
5072,turvul,Turkey Vulture,Cathartes aura,L1831761,Rattlesnake Bar SP,2024-05-17 09:27,5.0,38.8260052,-121.0954017,True,False,False,S175631530
5073,turvul,Turkey Vulture,Cathartes aura,L31892505,"Morro Bay, California, US (35.372, -120.864)",2024-05-17 09:26,1.0,35.3722934,-120.8643581,True,False,True,S175116398
5074,turvul,Turkey Vulture,Cathartes aura,L22336830,"1547–1621 Partrick Rd, Napa US-CA 38.31420, -122.36443",2024-05-17 09:20,2.0,38.314196,-122.36443,True,False,True,S176455987
5075,turvul,Turkey Vulture,Cathartes aura,L1183650,Nicasio Valley Rd.,2024-05-17 09:16,2.0,38.0862363,-122.7229661,True,False,False,S175102021
5076,turvul,Turkey Vulture,Cathartes aura,L31912941,Chapman Lane,2024-05-17 09:10,5.0,38.2302298,-122.6763223,True,False,True,S175210616
5077,turvul,Turkey Vulture,Cathartes aura,L2343499,Chemise Mountain Primitive Area,2024-05-17 09:06,3.0,40.0084205,-124.0124702,True,False,False,S175221624
5078,turvul,Turkey Vulture,Cathartes aura,L17094044,Bel Air—1600 Roscomare Road Block,2024-05-17 09:03,1.0,34.099406,-118.463115,True,False,True,S175779761
5079,turvul,Turkey Vulture,Cathartes aura,L4655690,Sonoma State University campus,2024-05-17 09:00,2.0,38.3402761,-122.6719666,True,False,False,S175111376
5080,turvul,Turkey Vulture,Cathartes aura,L8828100,Morgan Territory Road,2024-05-17 09:00,3.0,37.8620472,-121.8513298,True,False,False,S175942585
5081,turvul,Turkey Vulture,Cathartes aura,L1261293,Vandenberg SFB--Wall Beach (restricted access),2024-05-17 09:00,4.0,34.7061881,-120.6009386,True,False,False,S175165365
5082,turvul,Turkey Vulture,Cathartes aura,L5551445,"Point Reyes Light House, Marin County ",2024-05-17 08:49,1.0,37.9979398,-123.0196908,True,False,True,S175206424
5083,turvul,Turkey Vulture,Cathartes aura,L28245246,LT,2024-05-17 08:42,9.0,35.649692,-121.210537,True,False,True,S175092787
5084,turvul,Turkey Vulture,Cathartes aura,L28333172,Inskip Hill (limited access),2024-05-17 08:42,3.0,40.352129,-121.937221,True,False,False,S175222196
5085,turvul,Turkey Vulture,Cathartes aura,L781326,State Line Park Rd. (CA side only),2024-05-17 08:41,8.0,41.9927695,-120.3267073,True,False,False,S175100682
5086,turvul,Turkey Vulture,Cathartes aura,L19426380,"Canyon Meadow, Reinhardt Redwood Regional Park",2024-05-17 08:40,7.0,37.8068341,-122.1483564,True,False,True,S175121613
5087,turvul,Turkey Vulture,Cathartes aura,L11771630,"San Pedro Valley Park, Pacifica US-CA 37.57849, -122.47544",2024-05-17 08:37,2.0,37.578485,-122.47544,True,False,True,S175166643
5088,turvul,Turkey Vulture,Cathartes aura,L803669,Briones Regional Park--Old Briones Rd. entrance,2024-05-17 08:36,1.0,37.9580382,-122.1373701,True,False,False,S175354749
5089,turvul,Turkey Vulture,Cathartes aura,L31886898,"Piedras Blancas Light Station, Ragged Point US-CA (35.6467,-121.2115)",2024-05-17 08:34,15.0,35.646749,-121.211497,True,False,True,S175090816
5090,turvul,Turkey Vulture,Cathartes aura,L457476,Eden Landing Ecological Reserve,2024-05-17 08:32,2.0,37.596824,-122.1138096,True,False,False,S175199879
5091,turvul,Turkey Vulture,Cathartes aura,L349414,Wilder Ranch SP (general area),2024-05-17 08:19,3.0,36.9582253,-122.0944977,True,False,False,S175498397
5092,turvul,Turkey Vulture,Cathartes aura,L24646272,Powerline Road to Birch Creek,2024-05-17 08:15,2.0,37.5154436,-118.6387162,True,False,True,S175979577
5093,turvul,Turkey Vulture,Cathartes aura,L31912410,Bell Canyon Park,2024-05-17 08:13,1.0,34.203573,-118.663073,True,False,True,S175207583
5094,turvul,Turkey Vulture,Cathartes aura,L31908206,"Ohlone Regional Wilderness, Sunol US-CA 37.50543, -121.77362",2024-05-17 08:03,8.0,37.505429,-121.773615,True,False,True,S175187431
5095,turvul,Turkey Vulture,Cathartes aura,L9094512,"Sacramento National Wildlife Refuge, Willows US-CA (39.4295,-122.1872)",2024-05-17 07:54,6.0,39.429456,-122.187187,True,False,True,S175821940
5096,turvul,Turkey Vulture,Cathartes aura,L694948,Alviso Slough,2024-05-17 07:52,1.0,37.4264055,-121.9790393,True,False,False,S175087019
5097,turvul,Turkey Vulture,Cathartes aura,L22740930,Fay Wetlands,2024-05-17 07:33,13.0,35.6844755,-118.2868947,True,False,True,S179633784
5098,turvul,Turkey Vulture,Cathartes aura,L31869936,"92252, Joshua Tree US-CA (34.1079,-116.3447)",2024-05-17 07:15,2.0,34.10794,-116.344714,True,False,True,S175923835
5099,turvul,Turkey Vulture,Cathartes aura,L2980350,Yosemite NP--Lower Yosemite Falls Trail,2024-05-17 07:13,4.0,37.7494079,-119.596138,True,False,False,S175145225
5100,turvul,Turkey Vulture,Cathartes aura,L474510,Silverwood Lake,2024-05-17 07:09,20.0,34.2817229,-117.3315167,True,False,False,S175110271
5101,turvul,Turkey Vulture,Cathartes aura,L16799297,Pincushion peak,2024-05-17 07:08,2.0,37.0314732,-119.6446323,True,False,False,S175137068
5102,turvul,Turkey Vulture,Cathartes aura,L614575,Barstow WTP,2024-05-17 07:00,1.0,34.8850157,-116.9822502,True,False,False,S175220450
5103,turvul,Turkey Vulture,Cathartes aura,L31963872,"95423, Clearlake Oaks US-CA (39.0174,-122.6587)",2024-05-17 07:00,12.0,39.017415,-122.658676,True,False,True,S175437857
5104,turvul,Turkey Vulture,Cathartes aura,L19945187,San Felipe Valley Wildlife Area--north,2024-05-17 07:00,21.0,33.160219,-116.554171,True,False,False,S175228540
5105,turvul,Turkey Vulture,Cathartes aura,L2225485,"Peckerwood on Old Alturas Rd, Bella Vista, CA",2024-05-17 07:00,4.0,40.6283669,-122.2553166,True,False,True,S175135561
5106,turvul,Turkey Vulture,Cathartes aura,L594006,Orange Blossom Recreation Area,2024-05-17 06:56,2.0,37.7897093,-120.7631779,True,False,False,S175107114
5107,turvul,Turkey Vulture,Cathartes aura,L22008080,Sonoma - Vintage House,2024-05-17 06:55,4.0,38.2961771,-122.4554904,True,False,True,S175153221
5108,turvul,Turkey Vulture,Cathartes aura,L9192767,Humbug Trail,2024-05-17 06:49,2.0,41.738435,-122.6604869,True,False,False,S175142965
5109,turvul,Turkey Vulture,Cathartes aura,L499557,Cheseboro Canyon (LA Co.),2024-05-17 06:40,1.0,34.155426,-118.7314796,True,False,False,S175401835
5110,turvul,Turkey Vulture,Cathartes aura,L803335,Butts Canyon Rd. (LAK Co.),2024-05-17 06:00,,38.7390884,-122.5696564,True,False,False,S175210509
5111,turvul,Turkey Vulture,Cathartes aura,L833081,Santa Clara River--Santa Clarita,2024-05-17 05:42,1.0,34.4365755,-118.6098576,True,False,False,S178463246
5112,turvul,Turkey Vulture,Cathartes aura,L109497,Butterbredt Spring,2024-05-17 05:36,3.0,35.3817725,-118.113327,True,False,False,S175219036
5113,turvul,Turkey Vulture,Cathartes aura,L23411511,Willow Creek--China Ranch plot,2024-05-17 04:59,7.0,35.8050245,-116.1885366,True,False,True,S175116622
5114,turvul,Turkey Vulture,Cathartes aura,L10398959,Salmon Creek Road,2024-05-17 00:15,5.0,38.3479645,-122.9786775,True,False,True,S175321071
5115,turvul,Turkey Vulture,Cathartes aura,L20581598,Backyard Pergola,2024-05-16 19:46,2.0,41.743366,-122.644578,True,False,True,S174998211
5116,turvul,Turkey Vulture,Cathartes aura,L444689,Point St. George,2024-05-16 19:23,1.0,41.7830891,-124.2519379,True,False,False,S175000549
5117,turvul,Turkey Vulture,Cathartes aura,L19991074,"Kay Park, Tamalpais-Homestead Valley US-CA 37.87798, -122.53032",2024-05-16 19:15,1.0,37.877979,-122.530321,True,False,True,S174998115
5118,turvul,Turkey Vulture,Cathartes aura,L615786,Refugio SB,2024-05-16 19:10,1.0,34.4643601,-120.0694835,True,False,False,S175234361
5119,turvul,Turkey Vulture,Cathartes aura,L31868671,"1894–2254 Finley Rd, Pleasanton US-CA 37.81224, -121.85722",2024-05-16 18:48,1.0,37.812237,-121.857216,True,False,True,S174997971
5120,turvul,Turkey Vulture,Cathartes aura,L2779263,Laguna Division Conservation Area (CA),2024-05-16 18:41,1.0,32.8614255,-114.4701777,True,False,False,S174992744
5121,turvul,Turkey Vulture,Cathartes aura,L31868190,"33232 Tuleoak Dr, Springville US-CA 36.09288, -118.83312",2024-05-16 18:40,2.0,36.092882,-118.833119,True,False,True,S174995583
5122,turvul,Turkey Vulture,Cathartes aura,L9503791,Stagecoach Rd x Cold Spring Cyn,2024-05-16 18:29,3.0,34.521709,-119.839735,True,False,False,S175000086
5123,turvul,Turkey Vulture,Cathartes aura,L31869154,"93514, Bishop US-CA 37.37540, -118.51439",2024-05-16 18:01,1.0,37.3754,-118.514387,True,False,True,S175000237
5124,turvul,Turkey Vulture,Cathartes aura,L16395056,SK Home,2024-05-16 17:48,1.0,39.7609288,-121.6008009,True,False,True,S174987635
5125,turvul,Turkey Vulture,Cathartes aura,L13009452,"Amelia Way, Novato",2024-05-16 17:47,1.0,38.0580215,-122.5178914,True,False,True,S176338348
5126,turvul,Turkey Vulture,Cathartes aura,L31870577,"CA-89, Chilcoot US-CA 39.44789, -120.21461",2024-05-16 17:24,2.0,39.447888,-120.214613,True,False,True,S175007097
5127,turvul,Turkey Vulture,Cathartes aura,L19091760,My yard,2024-05-16 17:20,5.0,39.464406,-121.885799,True,False,True,S174985524
5128,turvul,Turkey Vulture,Cathartes aura,L3563139,Marion Cannon Park,2024-05-16 17:13,1.0,34.2614196,-119.2201191,True,False,False,S174984765
5129,turvul,Turkey Vulture,Cathartes aura,L16915459,"Old Ranch Park, San Ramon US-CA 37.73466, -121.91973",2024-05-16 17:07,2.0,37.734658,-121.919731,True,False,True,S175000277
5130,turvul,Turkey Vulture,Cathartes aura,L29154405,Mad River District Compound (No Public Access),2024-05-16 16:57,3.0,40.462841,-123.522868,True,False,True,S174987846
5131,turvul,Turkey Vulture,Cathartes aura,L17488175,Scholl Canyon Fire Road,2024-05-16 16:55,3.0,34.1476099,-118.2066473,True,False,True,S175165576
5132,turvul,Turkey Vulture,Cathartes aura,L11473068,"11622 East Bullard Avenue, Clovis, California, US (36.824, -119.581)",2024-05-16 16:42,2.0,36.8237849,-119.5814182,True,False,True,S179079016
5133,turvul,Turkey Vulture,Cathartes aura,L32152897,"Eastshore Fwy, Berkeley (driving)",2024-05-16 16:36,2.0,37.8549859,-122.3004177,True,False,True,S176338506
5134,turvul,Turkey Vulture,Cathartes aura,L768076,I-5--Collier Rest Area,2024-05-16 16:27,1.0,41.8521735,-122.5722313,True,False,False,S175007889
5135,turvul,Turkey Vulture,Cathartes aura,L31862557,"3112-3248 Grizzly Island Road, Suisun City, California, US (38.191, -121.984)",2024-05-16 16:09,1.0,38.1910534,-121.9841572,True,False,True,S174966703
5136,turvul,Turkey Vulture,Cathartes aura,L2338057,Las Flores Creek Park,2024-05-16 16:00,2.0,34.0400137,-118.6378491,True,False,False,S175063881
5137,turvul,Turkey Vulture,Cathartes aura,L24855159,San Joaquin Marsh,2024-05-16 16:00,1.0,33.6678949,-117.8406496,True,False,True,S174991712
5138,turvul,Turkey Vulture,Cathartes aura,L21659094,"Lawrence Moore Park, Paso Robles",2024-05-16 15:57,2.0,35.609873,-120.687209,True,False,True,S174980096
5139,turvul,Turkey Vulture,Cathartes aura,L1095160,Bolado County Park,2024-05-16 15:55,4.0,36.7665296,-121.3021088,True,False,False,S174971912
5140,turvul,Turkey Vulture,Cathartes aura,L22825453,Marina Bay Richmond Harbor Beach,2024-05-16 15:54,2.0,37.908929,-122.339655,True,False,True,S174966973
5141,turvul,Turkey Vulture,Cathartes aura,L31858638,"226 Captain Nurse Circle, Novato, California, US (38,048, -122,529)",2024-05-16 15:43,4.0,38.0483855,-122.5292622,True,False,True,S175055745
5142,turvul,Turkey Vulture,Cathartes aura,L1913499,Lago Santa Margarita,2024-05-16 15:25,2.0,33.6513512,-117.5847816,True,False,False,S174976231
5143,turvul,Turkey Vulture,Cathartes aura,L10879109,Chapman Yard,2024-05-16 15:15,1.0,34.4524651,-119.8166055,True,False,True,S176063578
5144,turvul,Turkey Vulture,Cathartes aura,L2714350,Jolon Road--oak patch,2024-05-16 15:09,2.0,36.0070624,-121.1796659,True,False,False,S174956088
5145,turvul,Turkey Vulture,Cathartes aura,L29487584,"13559–13599 S Whispering Lakes Ln, Ontario US-CA 34.00502, -117.60666",2024-05-16 14:52,5.0,34.005016,-117.606659,True,False,True,S174978304
5146,turvul,Turkey Vulture,Cathartes aura,L2694990,Douglas Family Preserve (aka Wilcox Property),2024-05-16 14:40,4.0,34.4008947,-119.7353125,True,False,False,S175004924
5147,turvul,Turkey Vulture,Cathartes aura,L13011885,"3094–3098 Oso Flaco Lake Rd, Arroyo Grande US-CA 35.02912, -120.61697",2024-05-16 14:27,1.0,35.029123,-120.616974,True,False,True,S175066249
5148,turvul,Turkey Vulture,Cathartes aura,L2154018,Friday Ridge Road,2024-05-16 14:24,1.0,40.884857,-123.618201,True,False,True,S175009690
5149,turvul,Turkey Vulture,Cathartes aura,L1764908,Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate,2024-05-16 14:00,1.0,37.4334652,-121.9614815,True,False,False,S174951260
5150,turvul,Turkey Vulture,Cathartes aura,L21146861,"E of Fort Independence, more north, W of LAA",2024-05-16 13:50,2.0,36.842298,-118.1974111,True,False,True,S174989425
5151,turvul,Turkey Vulture,Cathartes aura,L374012,McGrath SB--McGrath Lake,2024-05-16 13:36,1.0,34.2127604,-119.2542529,True,False,False,S175007614
5152,turvul,Turkey Vulture,Cathartes aura,L31860369,"Escondido Campground Indians Road, Greenfield, California, US (36.141, -121.494)",2024-05-16 13:17,1.0,36.1413437,-121.4940594,True,False,True,S174954911
5153,turvul,Turkey Vulture,Cathartes aura,L31859862,"Limantour Rd, Inverness US-CA 38.02628, -122.87697",2024-05-16 13:12,1.0,38.026278,-122.876969,True,False,True,S174952176
5154,turvul,Turkey Vulture,Cathartes aura,L390171,Mix Canyon Rd.,2024-05-16 12:59,2.0,38.4100202,-122.0608521,True,False,False,S174948580
5155,turvul,Turkey Vulture,Cathartes aura,L5735286,Highway 58 / Purple Martin Site,2024-05-16 12:50,1.0,35.3994577,-120.5740607,True,False,True,S175005493
5156,turvul,Turkey Vulture,Cathartes aura,L416384,McGrath State Beach--general,2024-05-16 12:46,2.0,34.2263338,-119.2598963,True,False,False,S175007601
5157,turvul,Turkey Vulture,Cathartes aura,L3578514,Wildwood Canyon Park,2024-05-16 12:38,1.0,34.2059817,-118.2949448,True,False,False,S174936639
5158,turvul,Turkey Vulture,Cathartes aura,L14073843,LuBeeland,2024-05-16 12:32,1.0,34.395577,-119.507798,True,False,True,S174938286
5159,turvul,Turkey Vulture,Cathartes aura,L22991679,"Kaiser Foundation Health Plan, Inc, Dublin US-CA 37.70445, -121.85878",2024-05-16 12:27,3.0,37.704446,-121.858781,True,False,True,S174938942
5160,turvul,Turkey Vulture,Cathartes aura,L14958355,Little Marina Green Mudflats,2024-05-16 12:22,5.0,37.8056193,-122.447281,True,False,False,S174991067
5161,turvul,Turkey Vulture,Cathartes aura,L2798971,W.O. Hart Park,2024-05-16 12:06,1.0,33.7766147,-117.8497624,True,False,False,S174930519
5162,turvul,Turkey Vulture,Cathartes aura,L570196,Cachuma Lake--west end,2024-05-16 12:00,6.0,34.5843937,-119.9770546,True,False,False,S174945054
5163,turvul,Turkey Vulture,Cathartes aura,L21614979,Los Gatos Creek County Park at Dell,2024-05-16 11:56,1.0,37.265642,-121.9548006,True,False,True,S174946280
5164,turvul,Turkey Vulture,Cathartes aura,L31909999,"160 Laurel Ave, Inverness US-CA (38.0965,-122.8608)",2024-05-16 11:48,1.0,38.096477,-122.860806,True,False,True,S175196091
